DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2004-05-09;2004-05-15;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;127;R$/l;1,288;0,02;1,19;1,35;0,46;0,01;0,82;0,11;0,42;0,97;0,13;5;2004
2004-05-09;2004-05-15;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;387;R$/l;1,162;0,11;0,89;1,45;0,4;0,1;0,76;0,09;0,5;1,05;0,12;5;2004
2004-05-09;2004-05-15;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;192;R$/l;1,389;0,1;1,18;1,76;0,42;0,07;0,97;0,1;0,56;1,16;0,1;5;2004
2004-05-09;2004-05-15;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;162;R$/l;1,262;0,07;1,09;1,51;0,43;0,06;0,83;0,12;0,6;1,22;0,14;5;2004
2004-05-16;2004-05-22;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,271;0,04;1,06;1,3;0,45;0,03;0,82;0,11;0,41;1,19;0,14;5;2004
2004-05-16;2004-05-22;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;378;R$/l;1,162;0,11;0,89;1,45;0,42;0,1;0,74;0,09;0,56;1,05;0,12;5;2004
2004-05-16;2004-05-22;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;198;R$/l;1,385;0,1;1,18;1,76;0,4;0,07;0,98;0,08;0,71;1,25;0,08;5;2004
2004-05-16;2004-05-22;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;174;R$/l;1,258;0,09;0,96;1,52;0,43;0,07;0,83;0,12;0,6;1,24;0,14;5;2004
2004-05-23;2004-05-29;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;129;R$/l;1,282;0,02;1,17;1,33;0,46;0,02;0,82;0,14;0,39;1,03;0,17;5;2004
2004-05-23;2004-05-29;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1,162;0,11;0,87;1,44;0,42;0,1;0,74;0,08;0,48;1,07;0,11;5;2004
2004-05-23;2004-05-29;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,388;0,1;1,18;1,68;0,42;0,07;0,97;0,1;0,56;1,25;0,1;5;2004
2004-05-23;2004-05-29;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;162;R$/l;1,257;0,07;1,05;1,41;0,44;0,06;0,82;0,12;0,6;1,24;0,15;5;2004
2004-05-30;2004-06-05;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,373;0,05;1,18;1,45;0,48;0,04;0,89;0,15;0,41;1,42;0,16;5;2004
2004-05-30;2004-06-05;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,191;0,11;0,92;1,52;0,41;0,09;0,78;0,09;0,56;1,14;0,12;5;2004
2004-05-30;2004-06-05;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;196;R$/l;1,392;0,11;1,18;1,75;0,4;0,08;0,99;0,1;0,62;1,45;0,1;5;2004
2004-05-30;2004-06-05;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;177;R$/l;1,302;0,08;1,09;1,41;0,44;0,06;0,86;0,12;0,45;1,24;0,14;5;2004
2004-06-06;2004-06-12;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;129;R$/l;1,373;0,06;1,09;1,47;0,42;0,04;0,95;0,12;0,52;1,12;0,13;6;2004
2004-06-06;2004-06-12;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1,217;0,13;0,92;1,52;0,41;0,11;0,81;0,09;0,58;1,04;0,11;6;2004
2004-06-06;2004-06-12;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,405;0,12;1,119;1,71;0,41;0,08;0,99;0,12;0,56;1,36;0,12;6;2004
2004-06-06;2004-06-12;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;164;R$/l;1,329;0,08;1,099;1,5;0,43;0,06;0,9;0,12;0,6;1,24;0,14;6;2004
2004-06-13;2004-06-19;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,355;0,07;1,09;1,41;0,41;0,05;0,94;0,15;0,41;1,23;0,16;6;2004
2004-06-13;2004-06-19;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,212;0,12;0,92;1,52;0,38;0,1;0,83;0,09;0,59;1,14;0,1;6;2004
2004-06-13;2004-06-19;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,442;0,11;1,19;1,77;0,41;0,08;1,03;0,11;0,65;1,47;0,1;6;2004
2004-06-13;2004-06-19;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;178;R$/l;1,342;0,08;1,1;1,5;0,41;0,06;0,93;0,12;0,6;1,22;0,12;6;2004
2004-06-20;2004-06-26;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;130;R$/l;1,442;0,02;1,36;1,45;0,48;0,01;0,96;0,14;0,46;1,11;0,15;6;2004
2004-06-20;2004-06-26;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;388;R$/l;1,226;0,14;0,91;1,52;0,4;0,11;0,82;0,09;0,64;1,12;0,11;6;2004
2004-06-20;2004-06-26;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;198;R$/l;1,455;0,1;1,19;1,71;0,41;0,07;1,04;0,11;0,65;1,36;0,11;6;2004
2004-06-20;2004-06-26;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;163;R$/l;1,355;0,06;1,17;1,5;0,41;0,05;0,95;0,12;0,6;1,29;0,13;6;2004
2004-06-27;2004-07-03;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;145;R$/l;1,433;0,04;1,24;1,46;0,5;0,03;0,93;0,15;0,41;1,34;0,16;6;2004
2004-06-27;2004-07-03;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,212;0,14;0,91;1,52;0,41;0,12;0,8;0,08;0,63;1,12;0,1;6;2004
2004-06-27;2004-07-03;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,464;0,1;1,23;1,71;0,41;0,07;1,05;0,1;0,79;1,5;0,1;6;2004
2004-06-27;2004-07-03;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;177;R$/l;1,369;0,06;1,17;1,5;0,42;0,04;0,95;0,11;0,63;1,29;0,12;6;2004
2004-07-04;2004-07-10;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;130;R$/l;1,412;0,09;1,05;1,45;0,47;0,06;0,94;0,12;0,46;1,11;0,13;7;2004
2004-07-04;2004-07-10;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;391;R$/l;1,21;0,14;0,91;1,52;0,4;0,12;0,81;0,08;0,64;1,12;0,1;7;2004
2004-07-04;2004-07-10;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;194;R$/l;1,467;0,1;1,23;1,86;0,43;0,07;1,03;0,1;0,69;1,35;0,1;7;2004
2004-07-04;2004-07-10;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;163;R$/l;1,372;0,06;1,17;1,5;0,42;0,04;0,95;0,11;0,63;1,29;0,12;7;2004
2004-07-11;2004-07-17;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,293;0,11;0,99;1,45;0,36;0,09;0,93;0,13;0,51;1,41;0,14;7;2004
2004-07-11;2004-07-17;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;383;R$/l;1,192;0,13;0,9;1,52;0,38;0,11;0,81;0,08;0,66;1,1;0,09;7;2004
2004-07-11;2004-07-17;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,46;0,1;1,24;1,71;0,42;0,07;1,04;0,09;0,82;1,28;0,09;7;2004
2004-07-11;2004-07-17;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;177;R$/l;1,378;0,07;1,17;1,5;0,42;0,05;0,96;0,1;0,63;1,26;0,11;7;2004
2004-07-18;2004-07-24;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;130;R$/l;1,216;0,13;0,97;1,48;0,3;0,11;0,92;0,11;0,46;1,07;0,12;7;2004
2004-07-18;2004-07-24;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1,222;0,08;0,96;1,52;0,39;0,07;0,83;0,08;0,66;1,1;0,1;7;2004
2004-07-18;2004-07-24;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;199;R$/l;1,46;0,1;1,23;1,76;0,44;0,07;1,02;0,11;0,69;1,31;0,11;7;2004
2004-07-18;2004-07-24;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;163;R$/l;1,378;0,07;1,17;1,5;0,42;0,05;0,96;0,1;0,63;1,26;0,11;7;2004
2004-07-25;2004-07-31;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;143;R$/l;1,448;0,04;1,146;1,49;0,51;0,03;0,94;0,11;0,51;1,18;0,12;7;2004
2004-07-25;2004-07-31;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,266;0,1;1,04;1,52;0,4;0,08;0,87;0,09;0,69;1,21;0,11;7;2004
2004-07-25;2004-07-31;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,46;0,1;1,23;1,74;0,4;0,07;1,06;0,1;0,82;1,31;0,09;7;2004
2004-07-25;2004-07-31;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;175;R$/l;1,395;0,07;1,22;1,6;0,42;0,05;0,98;0,11;0,63;1,29;0,11;7;2004
2004-08-01;2004-08-07;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;129;R$/l;1,57;0,03;1,36;1,59;0,57;0,02;1,0;0,13;0,69;1,33;0,13;8;2004
2004-08-01;2004-08-07;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1,314;0,1;0,95;1,59;0,42;0,08;0,9;0,1;0,7;1,13;0,12;8;2004
2004-08-01;2004-08-07;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;199;R$/l;1,466;0,1;1,24;1,74;0,37;0,07;1,1;0,11;0,67;1,31;0,1;8;2004
2004-08-01;2004-08-07;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;162;R$/l;1,447;0,09;1,29;1,6;0,43;0,06;1,01;0,12;0,7;1,26;0,12;8;2004
2004-08-08;2004-08-14;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;143;R$/l;1,545;0,03;1,35;1,58;0,46;0,02;1,08;0,13;0,53;1,57;0,12;8;2004
2004-08-08;2004-08-14;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,349;0,1;0,9;1,64;0,39;0,08;0,96;0,11;0,7;1,31;0,11;8;2004
2004-08-08;2004-08-14;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,492;0,11;1,29;1,79;0,35;0,07;1,14;0,09;0,89;1,31;0,08;8;2004
2004-08-08;2004-08-14;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;174;R$/l;1,481;0,07;1,132;1,6;0,46;0,05;1,02;0,12;0,71;1,4;0,12;8;2004
2004-08-15;2004-08-21;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,545;0,04;1,35;1,66;0,4;0,03;1,14;0,11;0,8;1,49;0,1;8;2004
2004-08-15;2004-08-21;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;385;R$/l;1,362;0,1;0,98;1,64;0,38;0,08;0,98;0,09;0,74;1,32;0,09;8;2004
2004-08-15;2004-08-21;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,559;0,11;1,28;1,87;0,41;0,07;1,15;0,11;0,67;1,32;0,09;8;2004
2004-08-15;2004-08-21;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;161;R$/l;1,491;0,06;1,32;1,62;0,44;0,04;1,06;0,12;0,77;1,29;0,11;8;2004
2004-08-22;2004-08-28;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,64;0,04;1,44;1,66;0,5;0,03;1,14;0,09;0,53;1,31;0,08;8;2004
2004-08-22;2004-08-28;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,401;0,14;0,95;1,67;0,42;0,1;0,99;0,09;0,75;1,32;0,09;8;2004
2004-08-22;2004-08-28;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;196;R$/l;1,554;0,11;1,28;1,87;0,4;0,07;1,16;0,08;0,93;1,32;0,07;8;2004
2004-08-22;2004-08-28;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,5;0,06;1,34;1,8;0,44;0,04;1,06;0,11;0,79;1,29;0,11;8;2004
2004-08-29;2004-09-04;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,624;0,06;1,49;1,66;0,47;0,04;1,16;0,07;0,8;1,23;0,06;8;2004
2004-08-29;2004-09-04;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;387;R$/l;1,394;0,13;0,95;1,67;0,4;0,09;0,99;0,09;0,67;1,22;0,09;8;2004
2004-08-29;2004-09-04;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,559;0,11;1,16;1,87;0,4;0,07;1,16;0,1;0,67;1,32;0,08;8;2004
2004-08-29;2004-09-04;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1,498;0,06;1,34;1,62;0,42;0,04;1,07;0,12;0,79;1,29;0,11;8;2004
2004-09-05;2004-09-11;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,616;0,07;1,43;1,67;0,46;0,04;1,16;0,07;0,84;1,24;0,06;9;2004
2004-09-05;2004-09-11;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,389;0,13;0,95;1,67;0,41;0,09;0,98;0,1;0,64;1,35;0,1;9;2004
2004-09-05;2004-09-11;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,57;0,12;1,28;1,92;0,38;0,07;1,19;0,08;0,89;1,42;0,07;9;2004
2004-09-05;2004-09-11;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,509;0,05;1,34;1,6;0,43;0,04;1,08;0,1;0,79;1,28;0,09;9;2004
2004-09-12;2004-09-18;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,624;0,06;1,49;1,66;0,46;0,04;1,16;0,07;0,87;1,46;0,06;9;2004
2004-09-12;2004-09-18;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;389;R$/l;1,384;0,13;1,1;1,66;0,41;0,1;0,98;0,09;0,77;1,2;0,09;9;2004
2004-09-12;2004-09-18;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,574;0,11;1,28;1,88;0,37;0,07;1,2;0,09;0,85;1,42;0,07;9;2004
2004-09-12;2004-09-18;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1,528;0,05;1,34;1,64;0,44;0,03;1,09;0,11;0,85;1,3;0,1;9;2004
2004-09-19;2004-09-25;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,623;0,08;1,43;1,69;0,47;0,05;1,15;0,11;0,84;1,57;0,09;9;2004
2004-09-19;2004-09-25;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;383;R$/l;1,386;0,14;1,08;1,68;0,42;0,1;0,96;0,08;0,75;1,19;0,09;9;2004
2004-09-19;2004-09-25;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,564;0,11;1,28;1,88;0,38;0,07;1,18;0,09;0,83;1,42;0,08;9;2004
2004-09-19;2004-09-25;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,529;0,05;1,34;1,67;0,44;0,03;1,08;0,11;0,85;1,38;0,1;9;2004
2004-09-26;2004-10-02;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,591;0,05;1,43;1,7;0,43;0,03;1,16;0,07;0,84;1,21;0,06;9;2004
2004-09-26;2004-10-02;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,393;0,12;1,13;1,69;0,42;0,08;0,97;0,08;0,77;1,19;0,08;9;2004
2004-09-26;2004-10-02;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,555;0,12;1,29;1,88;0,35;0,08;1,2;0,1;0,78;1,52;0,08;9;2004
2004-09-26;2004-10-02;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;161;R$/l;1,527;0,05;1,34;1,66;0,44;0,03;1,08;0,11;0,82;1,34;0,1;9;2004
2004-10-03;2004-10-09;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,544;0,08;1,319;1,68;0,37;0,05;1,18;0,12;0,83;1,69;0,1;10;2004
2004-10-03;2004-10-09;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,382;0,12;0,95;1,69;0,39;0,08;0,99;0,09;0,77;1,33;0,09;10;2004
2004-10-03;2004-10-09;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,542;0,12;1,29;1,88;0,33;0,08;1,21;0,08;0,83;1,52;0,07;10;2004
2004-10-03;2004-10-09;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;170;R$/l;1,54;0,06;1,34;1,7;0,46;0,04;1,08;0,1;0,82;1,34;0,1;10;2004
2004-10-10;2004-10-16;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,536;0,06;1,41;1,68;0,34;0,04;1,19;0,11;0,88;1,43;0,09;10;2004
2004-10-10;2004-10-16;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;382;R$/l;1,411;0,1;1,15;1,69;0,39;0,07;1,02;0,09;0,85;1,36;0,09;10;2004
2004-10-10;2004-10-16;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,571;0,13;1,33;1,88;0,33;0,08;1,24;0,1;0,84;1,61;0,08;10;2004
2004-10-10;2004-10-16;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1,56;0,06;1,37;1,76;0,45;0,04;1,11;0,1;0,86;1,45;0,09;10;2004
2004-10-17;2004-10-23;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,63;0,08;1,299;1,69;0,41;0,05;1,22;0,12;0,83;1,8;0,1;10;2004
2004-10-17;2004-10-23;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,465;0,13;1,15;1,69;0,43;0,09;1,04;0,1;0,85;1,46;0,1;10;2004
2004-10-17;2004-10-23;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,688;0,1;1,38;1,88;0,42;0,06;1,27;0,08;1,03;1,61;0,06;10;2004
2004-10-17;2004-10-23;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,603;0,05;1,43;1,72;0,47;0,03;1,13;0,1;0,88;1,45;0,09;10;2004
2004-10-24;2004-10-30;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,673;0,02;1,49;1,68;0,45;0,01;1,23;0,1;0,88;1,39;0,08;10;2004
2004-10-24;2004-10-30;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;384;R$/l;1,472;0,13;1,17;1,69;0,42;0,09;1,06;0,09;0,85;1,38;0,08;10;2004
2004-10-24;2004-10-30;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;196;R$/l;1,706;0,1;1,38;1,93;0,42;0,06;1,28;0,1;0,89;1,61;0,08;10;2004
2004-10-24;2004-10-30;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1,606;0,05;1,43;1,72;0,44;0,03;1,16;0,12;0,93;1,45;0,1;10;2004
2004-10-31;2004-11-06;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;146;R$/l;1,632;0,09;1,27;1,85;0,39;0,05;1,24;0,13;0,91;1,65;0,1;10;2004
2004-10-31;2004-11-06;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;378;R$/l;1,412;0,12;1,2;1,8;0,31;0,09;1,1;0,09;0,87;1,46;0,08;10;2004
2004-10-31;2004-11-06;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,692;0,09;1,45;1,89;0,4;0,05;1,3;0,08;1,05;1,63;0,06;10;2004
2004-10-31;2004-11-06;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,626;0,07;1,37;1,78;0,4;0,04;1,22;0,11;0,95;1,46;0,09;10;2004
2004-11-07;2004-11-13;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,807;0,02;1,639;1,98;0,48;0,01;1,32;0,13;0,91;1,57;0,1;11;2004
2004-11-07;2004-11-13;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;383;R$/l;1,561;0,11;1,32;1,93;0,43;0,07;1,13;0,1;0,87;1,4;0,08;11;2004
2004-11-07;2004-11-13;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,728;0,1;1,52;2,12;0,41;0,06;1,32;0,09;1,0;1,63;0,07;11;2004
2004-11-07;2004-11-13;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;158;R$/l;1,71;0,07;1,499;1,86;0,43;0,04;1,28;0,13;0,95;1,52;0,1;11;2004
2004-11-14;2004-11-20;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;144;R$/l;1,767;0,07;1,59;1,82;0,43;0,04;1,34;0,14;0,92;1,84;0,11;11;2004
2004-11-14;2004-11-20;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;377;R$/l;1,543;0,11;1,319;1,93;0,34;0,07;1,2;0,09;0,87;1,49;0,08;11;2004
2004-11-14;2004-11-20;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,73;0,09;1,52;2,02;0,38;0,05;1,35;0,08;1,15;1,63;0,06;11;2004
2004-11-14;2004-11-20;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;172;R$/l;1,711;0,06;1,55;1,86;0,39;0,03;1,32;0,13;0,95;1,52;0,1;11;2004
2004-11-21;2004-11-27;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,835;0,02;1,7;1,87;0,47;0,01;1,36;0,12;0,91;1,49;0,09;11;2004
2004-11-21;2004-11-27;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;383;R$/l;1,542;0,12;1,3;1,93;0,34;0,08;1,2;0,08;1,01;1,43;0,07;11;2004
2004-11-21;2004-11-27;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;196;R$/l;1,756;0,1;1,52;2,02;0,38;0,06;1,38;0,1;0,99;1,6;0,08;11;2004
2004-11-21;2004-11-27;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;159;R$/l;1,716;0,06;1,56;1,92;0,38;0,03;1,34;0,14;1,0;1,6;0,1;11;2004
2004-11-28;2004-12-04;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;143;R$/l;1,797;0,08;1,5;1,88;0,43;0,05;1,37;0,14;0,92;1,84;0,1;11;2004
2004-11-28;2004-12-04;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;378;R$/l;1,605;0,1;1,38;1,93;0,4;0,06;1,2;0,08;0,96;1,43;0,07;11;2004
2004-11-28;2004-12-04;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,853;0,08;1,54;2,05;0,46;0,04;1,4;0,13;1,06;1,77;0,09;11;2004
2004-11-28;2004-12-04;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;173;R$/l;1,713;0,05;1,59;1,88;0,36;0,03;1,36;0,12;1,0;1,6;0,09;11;2004
2004-12-05;2004-12-11;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;126;R$/l;1,809;0,07;1,64;1,89;0,42;0,04;1,38;0,12;0,98;1,6;0,09;12;2004
2004-12-05;2004-12-11;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;385;R$/l;1,608;0,1;1,38;1,93;0,4;0,06;1,21;0,09;0,93;1,46;0,08;12;2004
2004-12-05;2004-12-11;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;197;R$/l;1,851;0,07;1,63;2,05;0,46;0,04;1,39;0,15;0,99;1,78;0,11;12;2004
2004-12-05;2004-12-11;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;160;R$/l;1,719;0,06;1,588;1,9;0,34;0,03;1,38;0,13;1,01;1,6;0,09;12;2004
2004-12-12;2004-12-18;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;143;R$/l;1,747;0,09;1,56;1,89;0,36;0,05;1,39;0,14;0,92;1,8;0,1;12;2004
2004-12-12;2004-12-18;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;379;R$/l;1,603;0,1;1,38;1,93;0,38;0,06;1,22;0,12;0,93;1,57;0,1;12;2004
2004-12-12;2004-12-18;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;195;R$/l;1,853;0,07;1,63;2,05;0,46;0,04;1,39;0,15;1,07;1,61;0,1;12;2004
2004-12-12;2004-12-18;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;173;R$/l;1,714;0,05;1,59;1,85;0,35;0,03;1,37;0,13;1,01;1,64;0,09;12;2004
2004-12-19;2004-12-25;CENTRO OESTE;DISTRITO FEDERAL;ETANOL HIDRATADO;128;R$/l;1,801;0,11;1,54;1,89;0,44;0,06;1,37;0,13;0,96;1,6;0,1;12;2004
2004-12-19;2004-12-25;CENTRO OESTE;GOIAS;ETANOL HIDRATADO;380;R$/l;1,602;0,09;1,38;1,93;0,39;0,06;1,21;0,12;1,02;1,46;0,1;12;2004
2004-12-19;2004-12-25;CENTRO OESTE;MATO GROSSO;ETANOL HIDRATADO;202;R$/l;1,843;0,08;1,63;2,05;0,44;0,04;1,41;0,13;0,99;1,61;0,09;12;2004
2004-12-19;2004-12-25;CENTRO OESTE;MATO GROSSO DO SUL;ETANOL HIDRATADO;160;R$/l;1,713;0,06;1,585;1,85;0,35;0,03;1,36;0,13;0,97;1,63;0,1;12;2004
