DATA INICIAL;DATA FINAL;REGIÃO;ESTADO;PRODUTO;NÚMERO DE POSTOS PESQUISADOS;UNIDADE DE MEDIDA;PREÇO MÉDIO REVENDA;DESVIO PADRÃO REVENDA;PREÇO MÍNIMO REVENDA;PREÇO MÁXIMO REVENDA;MARGEM MÉDIA REVENDA;COEF DE VARIAÇÃO REVENDA;PREÇO MÉDIO DISTRIBUIÇÃO;DESVIO PADRÃO DISTRIBUIÇÃO;PREÇO MÍNIMO DISTRIBUIÇÃO;PREÇO MÁXIMO DISTRIBUIÇÃO;COEF DE VARIAÇÃO DISTRIBUIÇÃO;MÊS;ANO
2004-05-09;2004-05-15;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,805;0,13;1,5;1,98;0,69;0,07;1,12;0,17;0,77;1,3;0,15;5;2004
2004-05-09;2004-05-15;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,785;0,04;1,74;1,85;0,41;0,02;1,37;0,17;0,83;1,49;0,12;5;2004
2004-05-09;2004-05-15;NORTE;AMAZONAS;ETANOL HIDRATADO;53;R$/l;1,578;0,12;1,28;1,85;0,44;0,08;1,14;0,07;0,95;1,21;0,06;5;2004
2004-05-09;2004-05-15;NORTE;PARA;ETANOL HIDRATADO;104;R$/l;1,914;0,25;1,27;2,4;0,54;0,13;1,38;0,24;0,76;1,89;0,17;5;2004
2004-05-09;2004-05-15;NORTE;RONDONIA;ETANOL HIDRATADO;97;R$/l;1,545;0,14;1,25;1,99;0,53;0,09;1,01;0,15;0,52;1,33;0,15;5;2004
2004-05-09;2004-05-15;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,3;0,0;1,3;1,3;0,2;0,0;1,1;0,1;0,98;1,36;0,09;5;2004
2004-05-09;2004-05-15;NORTE;TOCANTINS;ETANOL HIDRATADO;71;R$/l;1,226;0,08;1,05;1,43;0,55;0,07;0,68;0,11;0,51;1,03;0,17;5;2004
2004-05-16;2004-05-22;NORTE;ACRE;ETANOL HIDRATADO;32;R$/l;1,804;0,14;1,5;1,98;0,69;0,08;1,11;0,16;0,77;1,3;0,15;5;2004
2004-05-16;2004-05-22;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,785;0,04;1,74;1,85;0,37;0,02;1,42;0,05;1,35;1,5;0,04;5;2004
2004-05-16;2004-05-22;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,557;0,12;1,259;1,85;0,44;0,08;1,11;0,07;0,94;1,21;0,06;5;2004
2004-05-16;2004-05-22;NORTE;PARA;ETANOL HIDRATADO;117;R$/l;1,889;0,25;1,27;2,4;0,57;0,13;1,32;0,23;0,61;1,89;0,17;5;2004
2004-05-16;2004-05-22;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,542;0,14;1,25;1,99;0,53;0,09;1,01;0,14;0,52;1,33;0,13;5;2004
2004-05-16;2004-05-22;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,3;0,0;1,3;1,3;0,2;0,0;1,1;0,1;0,98;1,36;0,09;5;2004
2004-05-16;2004-05-22;NORTE;TOCANTINS;ETANOL HIDRATADO;71;R$/l;1,227;0,08;1,05;1,43;0,53;0,07;0,7;0,12;0,53;0,98;0,17;5;2004
2004-05-23;2004-05-29;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,806;0,14;1,5;1,98;0,79;0,08;1,01;0,16;0,77;1,22;0,16;5;2004
2004-05-23;2004-05-29;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,786;0,03;1,75;1,85;0,37;0,02;1,42;0,06;1,35;1,55;0,04;5;2004
2004-05-23;2004-05-29;NORTE;AMAZONAS;ETANOL HIDRATADO;54;R$/l;1,563;0,14;1,29;1,9;0,45;0,09;1,11;0,08;0,79;1,21;0,07;5;2004
2004-05-23;2004-05-29;NORTE;PARA;ETANOL HIDRATADO;98;R$/l;1,894;0,25;1,27;2,4;0,47;0,13;1,42;0,22;0,76;1,89;0,16;5;2004
2004-05-23;2004-05-29;NORTE;RONDONIA;ETANOL HIDRATADO;91;R$/l;1,541;0,14;1,25;1,99;0,53;0,09;1,01;0,12;0,74;1,33;0,12;5;2004
2004-05-23;2004-05-29;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,329;0,07;1,3;1,5;0,2;0,06;1,13;0,09;0,98;1,36;0,08;5;2004
2004-05-23;2004-05-29;NORTE;TOCANTINS;ETANOL HIDRATADO;72;R$/l;1,238;0,09;1,05;1,52;0,56;0,07;0,67;0,1;0,55;0,98;0,15;5;2004
2004-05-30;2004-06-05;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,806;0,13;1,5;1,98;0,66;0,07;1,15;0,18;0,77;1,31;0,16;5;2004
2004-05-30;2004-06-05;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,786;0,03;1,75;1,85;0,36;0,02;1,43;0,07;1,35;1,55;0,05;5;2004
2004-05-30;2004-06-05;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,558;0,12;1,259;1,85;0,44;0,08;1,11;0,07;0,97;1,24;0,07;5;2004
2004-05-30;2004-06-05;NORTE;PARA;ETANOL HIDRATADO;114;R$/l;1,898;0,25;1,29;2,4;0,57;0,13;1,33;0,21;0,77;1,87;0,16;5;2004
2004-05-30;2004-06-05;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,536;0,13;1,25;1,99;0,53;0,09;1,01;0,13;0,7;1,33;0,13;5;2004
2004-05-30;2004-06-05;NORTE;RORAIMA;ETANOL HIDRATADO;12;R$/l;1,4;0,1;1,3;1,5;0,26;0,07;1,14;0,06;0,99;1,2;0,05;5;2004
2004-05-30;2004-06-05;NORTE;TOCANTINS;ETANOL HIDRATADO;73;R$/l;1,268;0,1;1,099;1,58;0,57;0,08;0,7;0,1;0,55;0,96;0,15;5;2004
2004-06-06;2004-06-12;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,806;0,13;1,5;1,98;0,62;0,07;1,18;0,16;0,79;1,31;0,14;6;2004
2004-06-06;2004-06-12;NORTE;AMAPA;ETANOL HIDRATADO;14;R$/l;1,796;0,04;1,75;1,85;0,39;0,02;1,41;0,1;1,15;1,55;0,07;6;2004
2004-06-06;2004-06-12;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,562;0,12;1,28;1,85;0,49;0,08;1,07;0,07;0,93;1,24;0,07;6;2004
2004-06-06;2004-06-12;NORTE;PARA;ETANOL HIDRATADO;95;R$/l;1,909;0,25;1,29;2,4;0,53;0,13;1,38;0,19;0,8;1,87;0,14;6;2004
2004-06-06;2004-06-12;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1,553;0,14;1,25;1,99;0,55;0,09;1,01;0,13;0,7;1,33;0,13;6;2004
2004-06-06;2004-06-12;NORTE;RORAIMA;ETANOL HIDRATADO;13;R$/l;1,465;0,07;1,3;1,5;0,32;0,05;1,15;0,06;0,99;1,2;0,05;6;2004
2004-06-06;2004-06-12;NORTE;TOCANTINS;ETANOL HIDRATADO;72;R$/l;1,292;0,1;1,099;1,59;0,58;0,08;0,71;0,11;0,56;0,98;0,15;6;2004
2004-06-13;2004-06-19;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,806;0,13;1,54;1,98;0,62;0,07;1,18;0,17;0,79;1,31;0,14;6;2004
2004-06-13;2004-06-19;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,933;0,16;1,75;2,15;0,46;0,08;1,47;0,16;1,15;1,85;0,11;6;2004
2004-06-13;2004-06-19;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,555;0,12;1,259;1,85;0,5;0,08;1,06;0,07;0,93;1,24;0,06;6;2004
2004-06-13;2004-06-19;NORTE;PARA;ETANOL HIDRATADO;115;R$/l;1,921;0,24;1,29;2,4;0,6;0,12;1,33;0,22;0,77;1,87;0,16;6;2004
2004-06-13;2004-06-19;NORTE;RONDONIA;ETANOL HIDRATADO;98;R$/l;1,54;0,14;1,18;1,99;0,51;0,09;1,03;0,12;0,7;1,33;0,12;6;2004
2004-06-13;2004-06-19;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,46;0,07;1,3;1,5;0,3;0,05;1,16;0,07;0,99;1,28;0,06;6;2004
2004-06-13;2004-06-19;NORTE;TOCANTINS;ETANOL HIDRATADO;72;R$/l;1,306;0,09;1,099;1,59;0,57;0,07;0,74;0,1;0,56;0,98;0,13;6;2004
2004-06-20;2004-06-26;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,908;0,13;1,6;2,2;0,61;0,07;1,3;0,21;0,79;1,48;0,16;6;2004
2004-06-20;2004-06-26;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,936;0,16;1,75;2,15;0,43;0,08;1,5;0,19;1,15;1,85;0,13;6;2004
2004-06-20;2004-06-26;NORTE;AMAZONAS;ETANOL HIDRATADO;53;R$/l;1,545;0,09;1,28;1,7;0,53;0,06;1,01;0,07;0,93;1,29;0,07;6;2004
2004-06-20;2004-06-26;NORTE;PARA;ETANOL HIDRATADO;103;R$/l;1,929;0,22;1,47;2,4;0,57;0,12;1,36;0,22;0,77;1,81;0,16;6;2004
2004-06-20;2004-06-26;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1,559;0,13;1,25;1,99;0,53;0,08;1,02;0,12;0,7;1,32;0,12;6;2004
2004-06-20;2004-06-26;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,698;0,0;1,69;1,7;0,53;0,0;1,16;0,07;0,99;1,28;0,06;6;2004
2004-06-20;2004-06-26;NORTE;TOCANTINS;ETANOL HIDRATADO;71;R$/l;1,308;0,08;1,149;1,59;0,57;0,06;0,74;0,09;0,57;0,98;0,12;6;2004
2004-06-27;2004-07-03;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,906;0,12;1,64;2,2;0,6;0,06;1,3;0,21;0,8;1,48;0,16;6;2004
2004-06-27;2004-07-03;NORTE;AMAPA;ETANOL HIDRATADO;14;R$/l;1,942;0,15;1,75;2,15;0,43;0,08;1,51;0,18;1,15;1,85;0,12;6;2004
2004-06-27;2004-07-03;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,542;0,09;1,259;1,7;0,5;0,06;1,04;0,06;0,98;1,27;0,06;6;2004
2004-06-27;2004-07-03;NORTE;PARA;ETANOL HIDRATADO;123;R$/l;1,921;0,23;1,47;2,4;0,5;0,12;1,42;0,17;0,92;1,81;0,12;6;2004
2004-06-27;2004-07-03;NORTE;RONDONIA;ETANOL HIDRATADO;99;R$/l;1,538;0,13;1,18;1,99;0,52;0,09;1,02;0,11;0,7;1,32;0,11;6;2004
2004-06-27;2004-07-03;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,676;0,04;1,6;1,7;0,5;0,02;1,18;0,07;0,99;1,28;0,06;6;2004
2004-06-27;2004-07-03;NORTE;TOCANTINS;ETANOL HIDRATADO;70;R$/l;1,305;0,09;1,149;1,59;0,55;0,07;0,75;0,11;0,57;1,05;0,15;6;2004
2004-07-04;2004-07-10;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,916;0,13;1,64;2,2;0,62;0,07;1,29;0,21;0,8;1,48;0,16;7;2004
2004-07-04;2004-07-10;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,949;0,15;1,75;2,15;0,41;0,08;1,54;0,17;1,34;1,85;0,11;7;2004
2004-07-04;2004-07-10;NORTE;AMAZONAS;ETANOL HIDRATADO;55;R$/l;1,543;0,09;1,29;1,7;0,48;0,06;1,06;0,07;0,96;1,21;0,06;7;2004
2004-07-04;2004-07-10;NORTE;PARA;ETANOL HIDRATADO;103;R$/l;1,918;0,21;1,49;2,4;0,48;0,11;1,44;0,21;0,89;1,81;0,15;7;2004
2004-07-04;2004-07-10;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,536;0,12;1,2;1,99;0,52;0,08;1,02;0,11;0,7;1,32;0,11;7;2004
2004-07-04;2004-07-10;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,676;0,04;1,6;1,7;0,5;0,02;1,18;0,07;0,99;1,28;0,06;7;2004
2004-07-04;2004-07-10;NORTE;TOCANTINS;ETANOL HIDRATADO;69;R$/l;1,304;0,08;1,149;1,58;0,56;0,06;0,74;0,1;0,6;1,0;0,13;7;2004
2004-07-11;2004-07-17;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,935;0,14;1,64;2,2;0,66;0,07;1,28;0,2;0,8;1,48;0,16;7;2004
2004-07-11;2004-07-17;NORTE;AMAPA;ETANOL HIDRATADO;13;R$/l;1,962;0,16;1,75;2,15;0,43;0,08;1,53;0,16;1,34;1,85;0,1;7;2004
2004-07-11;2004-07-17;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,54;0,1;1,259;1,7;0,47;0,06;1,07;0,06;0,98;1,19;0,06;7;2004
2004-07-11;2004-07-17;NORTE;PARA;ETANOL HIDRATADO;117;R$/l;1,903;0,21;1,47;2,32;0,52;0,11;1,39;0,2;0,77;1,81;0,15;7;2004
2004-07-11;2004-07-17;NORTE;RONDONIA;ETANOL HIDRATADO;99;R$/l;1,537;0,14;1,18;1,99;0,52;0,09;1,02;0,09;0,7;1,27;0,09;7;2004
2004-07-11;2004-07-17;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,676;0,04;1,6;1,7;0,5;0,02;1,18;0,07;0,99;1,28;0,06;7;2004
2004-07-11;2004-07-17;NORTE;TOCANTINS;ETANOL HIDRATADO;67;R$/l;1,281;0,07;1,149;1,51;0,52;0,06;0,77;0,09;0,6;1,05;0,12;7;2004
2004-07-18;2004-07-24;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,915;0,13;1,6;2,2;0,66;0,07;1,26;0,17;0,8;1,48;0,13;7;2004
2004-07-18;2004-07-24;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,936;0,16;1,7;2,15;0,43;0,08;1,51;0,18;1,22;1,85;0,12;7;2004
2004-07-18;2004-07-24;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,551;0,1;1,29;1,7;0,48;0,06;1,07;0,06;0,98;1,32;0,06;7;2004
2004-07-18;2004-07-24;NORTE;PARA;ETANOL HIDRATADO;105;R$/l;1,903;0,2;1,47;2,32;0,52;0,11;1,38;0,21;0,89;1,81;0,15;7;2004
2004-07-18;2004-07-24;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1,549;0,13;1,2;1,99;0,5;0,08;1,05;0,09;0,82;1,32;0,09;7;2004
2004-07-18;2004-07-24;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,676;0,04;1,6;1,7;0,49;0,02;1,18;0,06;0,99;1,28;0,05;7;2004
2004-07-18;2004-07-24;NORTE;TOCANTINS;ETANOL HIDRATADO;67;R$/l;1,287;0,07;1,17;1,49;0,53;0,05;0,76;0,08;0,61;1,07;0,11;7;2004
2004-07-25;2004-07-31;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,916;0,13;1,64;2,2;0,73;0,07;1,18;0,16;0,81;1,48;0,14;7;2004
2004-07-25;2004-07-31;NORTE;AMAPA;ETANOL HIDRATADO;15;R$/l;1,906;0,16;1,75;2,15;0,4;0,08;1,51;0,17;1,22;1,85;0,11;7;2004
2004-07-25;2004-07-31;NORTE;AMAZONAS;ETANOL HIDRATADO;56;R$/l;1,537;0,1;1,259;1,7;0,53;0,07;1,0;0,06;0,86;1,23;0,06;7;2004
2004-07-25;2004-07-31;NORTE;PARA;ETANOL HIDRATADO;116;R$/l;1,896;0,2;1,47;2,32;0,48;0,1;1,41;0,17;0,98;1,81;0,12;7;2004
2004-07-25;2004-07-31;NORTE;RONDONIA;ETANOL HIDRATADO;99;R$/l;1,533;0,14;1,18;1,99;0,51;0,09;1,02;0,08;0,82;1,27;0,08;7;2004
2004-07-25;2004-07-31;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,669;0,05;1,58;1,7;0,49;0,03;1,18;0,06;0,99;1,28;0,05;7;2004
2004-07-25;2004-07-31;NORTE;TOCANTINS;ETANOL HIDRATADO;68;R$/l;1,33;0,08;1,18;1,58;0,53;0,06;0,8;0,1;0,61;1,09;0,12;7;2004
2004-08-01;2004-08-07;NORTE;ACRE;ETANOL HIDRATADO;32;R$/l;1,914;0,13;1,64;2,2;0,73;0,07;1,18;0,16;0,81;1,48;0,14;8;2004
2004-08-01;2004-08-07;NORTE;AMAPA;ETANOL HIDRATADO;13;R$/l;1,885;0,16;1,75;2,15;0,39;0,08;1,5;0,16;1,22;1,85;0,11;8;2004
2004-08-01;2004-08-07;NORTE;AMAZONAS;ETANOL HIDRATADO;55;R$/l;1,54;0,1;1,26;1,7;0,39;0,07;1,15;0,06;1,02;1,32;0,05;8;2004
2004-08-01;2004-08-07;NORTE;PARA;ETANOL HIDRATADO;103;R$/l;1,898;0,2;1,47;2,32;0,42;0,1;1,48;0,17;0,98;1,81;0,11;8;2004
2004-08-01;2004-08-07;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1,539;0,12;1,29;1,99;0,48;0,08;1,06;0,09;0,82;1,32;0,08;8;2004
2004-08-01;2004-08-07;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,655;0,05;1,58;1,7;0,47;0,03;1,18;0,02;1,12;1,2;0,02;8;2004
2004-08-01;2004-08-07;NORTE;TOCANTINS;ETANOL HIDRATADO;66;R$/l;1,336;0,05;1,22;1,49;0,54;0,04;0,8;0,09;0,61;1,0;0,11;8;2004
2004-08-08;2004-08-14;NORTE;ACRE;ETANOL HIDRATADO;32;R$/l;1,931;0,13;1,64;2,22;0,71;0,07;1,22;0,18;0,86;1,44;0,15;8;2004
2004-08-08;2004-08-14;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,821;0,12;1,7;2,05;0,33;0,06;1,49;0,16;1,3;1,85;0,1;8;2004
2004-08-08;2004-08-14;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,57;0,12;1,259;1,7;0,43;0,08;1,14;0,09;0,98;1,36;0,08;8;2004
2004-08-08;2004-08-14;NORTE;PARA;ETANOL HIDRATADO;116;R$/l;1,927;0,2;1,49;2,32;0,45;0,1;1,48;0,17;0,83;1,81;0,12;8;2004
2004-08-08;2004-08-14;NORTE;RONDONIA;ETANOL HIDRATADO;99;R$/l;1,558;0,15;1,24;1,99;0,48;0,1;1,08;0,1;0,8;1,32;0,09;8;2004
2004-08-08;2004-08-14;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,666;0,06;1,58;1,76;0,49;0,03;1,18;0,02;1,12;1,2;0,02;8;2004
2004-08-08;2004-08-14;NORTE;TOCANTINS;ETANOL HIDRATADO;66;R$/l;1,376;0,06;1,22;1,54;0,5;0,05;0,88;0,1;0,64;1,18;0,11;8;2004
2004-08-15;2004-08-21;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,925;0,1;1,64;2,2;0,54;0,05;1,38;0,19;0,89;1,7;0,14;8;2004
2004-08-15;2004-08-21;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,821;0,12;1,7;2,05;0,33;0,06;1,49;0,16;1,3;1,85;0,1;8;2004
2004-08-15;2004-08-21;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,601;0,06;1,39;1,8;0,45;0,04;1,15;0,08;1,02;1,38;0,07;8;2004
2004-08-15;2004-08-21;NORTE;PARA;ETANOL HIDRATADO;99;R$/l;1,933;0,18;1,49;2,25;0,4;0,09;1,53;0,16;0,98;1,81;0,11;8;2004
2004-08-15;2004-08-21;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,582;0,13;1,29;1,99;0,43;0,08;1,15;0,12;0,82;1,33;0,1;8;2004
2004-08-15;2004-08-21;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,687;0,06;1,58;1,75;0,45;0,03;1,24;0,1;1,16;1,4;0,08;8;2004
2004-08-15;2004-08-21;NORTE;TOCANTINS;ETANOL HIDRATADO;68;R$/l;1,42;0,06;1,31;1,58;0,54;0,04;0,88;0,08;0,64;1,12;0,09;8;2004
2004-08-22;2004-08-28;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,923;0,1;1,64;2,2;0,53;0,05;1,39;0,22;0,89;1,7;0,16;8;2004
2004-08-22;2004-08-28;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,817;0,12;1,7;2,05;0,29;0,06;1,53;0,14;1,38;1,85;0,09;8;2004
2004-08-22;2004-08-28;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,599;0,06;1,42;1,8;0,43;0,03;1,17;0,11;1,02;1,37;0,09;8;2004
2004-08-22;2004-08-28;NORTE;PARA;ETANOL HIDRATADO;116;R$/l;1,942;0,19;1,49;2,25;0,39;0,1;1,55;0,15;0,98;1,81;0,1;8;2004
2004-08-22;2004-08-28;NORTE;RONDONIA;ETANOL HIDRATADO;98;R$/l;1,583;0,13;1,3;1,99;0,4;0,08;1,18;0,13;0,82;1,37;0,11;8;2004
2004-08-22;2004-08-28;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,687;0,06;1,58;1,75;0,45;0,03;1,24;0,1;1,16;1,4;0,08;8;2004
2004-08-22;2004-08-28;NORTE;TOCANTINS;ETANOL HIDRATADO;64;R$/l;1,41;0,05;1,31;1,54;0,53;0,04;0,88;0,08;0,64;1,05;0,09;8;2004
2004-08-29;2004-09-04;NORTE;ACRE;ETANOL HIDRATADO;34;R$/l;1,926;0,1;1,64;2,2;0,52;0,05;1,4;0,2;0,9;1,7;0,14;8;2004
2004-08-29;2004-09-04;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,825;0,12;1,7;2,05;0,35;0,06;1,48;0,16;1,3;1,9;0,11;8;2004
2004-08-29;2004-09-04;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,6;0,05;1,42;1,8;0,42;0,03;1,18;0,09;1,06;1,38;0,08;8;2004
2004-08-29;2004-09-04;NORTE;PARA;ETANOL HIDRATADO;94;R$/l;1,944;0,19;1,49;2,25;0,46;0,1;1,48;0,18;0,9;1,81;0,12;8;2004
2004-08-29;2004-09-04;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,599;0,13;1,35;1,99;0,37;0,08;1,23;0,11;0,95;1,37;0,09;8;2004
2004-08-29;2004-09-04;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,698;0,05;1,58;1,75;0,41;0,03;1,29;0,11;1,16;1,4;0,09;8;2004
2004-08-29;2004-09-04;NORTE;TOCANTINS;ETANOL HIDRATADO;64;R$/l;1,409;0,05;1,31;1,54;0,52;0,04;0,89;0,07;0,79;1,05;0,08;8;2004
2004-09-05;2004-09-11;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,924;0,1;1,64;2,2;0,53;0,05;1,4;0,2;0,9;1,67;0,14;9;2004
2004-09-05;2004-09-11;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,825;0,12;1,7;2,05;0,36;0,06;1,46;0,18;1,3;1,9;0,12;9;2004
2004-09-05;2004-09-11;NORTE;AMAZONAS;ETANOL HIDRATADO;57;R$/l;1,598;0,06;1,42;1,8;0,39;0,03;1,2;0,1;1,07;1,37;0,08;9;2004
2004-09-05;2004-09-11;NORTE;PARA;ETANOL HIDRATADO;109;R$/l;1,946;0,19;1,49;2,25;0,46;0,1;1,48;0,16;0,9;1,81;0,11;9;2004
2004-09-05;2004-09-11;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,609;0,14;1,32;1,99;0,39;0,09;1,22;0,11;0,95;1,37;0,09;9;2004
2004-09-05;2004-09-11;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,698;0,05;1,58;1,75;0,39;0,03;1,31;0,11;1,16;1,4;0,08;9;2004
2004-09-05;2004-09-11;NORTE;TOCANTINS;ETANOL HIDRATADO;65;R$/l;1,414;0,05;1,31;1,54;0,5;0,04;0,91;0,08;0,79;1,05;0,08;9;2004
2004-09-12;2004-09-18;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,926;0,09;1,74;2,2;0,54;0,05;1,39;0,19;1,02;1,67;0,14;9;2004
2004-09-12;2004-09-18;NORTE;AMAPA;ETANOL HIDRATADO;11;R$/l;1,799;0,1;1,65;2,05;0,4;0,06;1,4;0,08;1,29;1,49;0,06;9;2004
2004-09-12;2004-09-18;NORTE;AMAZONAS;ETANOL HIDRATADO;58;R$/l;1,599;0,05;1,42;1,8;0,4;0,03;1,2;0,08;1,08;1,38;0,07;9;2004
2004-09-12;2004-09-18;NORTE;PARA;ETANOL HIDRATADO;96;R$/l;1,952;0,18;1,49;2,25;0,44;0,09;1,51;0,18;0,98;1,81;0,12;9;2004
2004-09-12;2004-09-18;NORTE;RONDONIA;ETANOL HIDRATADO;95;R$/l;1,611;0,14;1,3;1,99;0,38;0,08;1,23;0,1;0,95;1,37;0,08;9;2004
2004-09-12;2004-09-18;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,705;0,04;1,6;1,75;0,35;0,02;1,36;0,08;1,17;1,4;0,06;9;2004
2004-09-12;2004-09-18;NORTE;TOCANTINS;ETANOL HIDRATADO;65;R$/l;1,44;0,05;1,31;1,54;0,55;0,04;0,89;0,08;0,78;1,09;0,09;9;2004
2004-09-19;2004-09-25;NORTE;ACRE;ETANOL HIDRATADO;33;R$/l;1,928;0,09;1,7;2,2;0,54;0,05;1,39;0,19;1,03;1,67;0,14;9;2004
2004-09-19;2004-09-25;NORTE;AMAPA;ETANOL HIDRATADO;11;R$/l;1,804;0,1;1,65;2,06;0,38;0,06;1,42;0,13;1,16;1,58;0,09;9;2004
2004-09-19;2004-09-25;NORTE;AMAZONAS;ETANOL HIDRATADO;58;R$/l;1,598;0,06;1,42;1,8;0,38;0,04;1,22;0,09;1,08;1,54;0,07;9;2004
2004-09-19;2004-09-25;NORTE;PARA;ETANOL HIDRATADO;115;R$/l;1,948;0,19;1,49;2,25;0,41;0,1;1,54;0,15;0,98;1,78;0,1;9;2004
2004-09-19;2004-09-25;NORTE;RONDONIA;ETANOL HIDRATADO;96;R$/l;1,614;0,14;1,3;1,99;0,37;0,09;1,24;0,1;0,95;1,34;0,08;9;2004
2004-09-19;2004-09-25;NORTE;RORAIMA;ETANOL HIDRATADO;14;R$/l;1,705;0,04;1,6;1,75;0,34;0,02;1,36;0,07;1,17;1,4;0,05;9;2004
2004-09-19;2004-09-25;NORTE;TOCANTINS;ETANOL HIDRATADO;65;R$/l;1,445;0,05;1,31;1,54;0,56;0,04;0,88;0,08;0,78;1,09;0,09;9;2004
2004-09-26;2004-10-02;NORTE;ACRE;ETANOL HIDRATADO;34;R$/l;1,926;0,09;1,7;2,2;0,67;0,05;1,26;0,17;1,03;1,42;0,14;9;2004
2004-09-26;2004-10-02;NORTE;AMAPA;ETANOL HIDRATADO;12;R$/l;1,82;0,12;1,65;2,05;0,38;0,07;1,44;0,12;1,16;1,58;0,08;9;2004
2004-09-26;2004-10-02;NORTE;AMAZONAS;ETANOL HIDRATADO;62;R$/l;1,631;0,06;1,42;1,82;0,42;0,04;1,21;0,08;1,08;1,42;0,07;9;2004
2004-09-26;2004-10-02;NORTE;PARA;ETANOL HIDRATADO;100;R$/l;1,951;0,18;1,49;2,25;0,49;0,09;1,46;0,21;0,91;1,81;0,14;9;2004
